"";"u";"s";"m";"l";"u,r";"s,r";"m,r";"l,r";"x";"y";"z";"h,theta";"h,phi";"r,vec";"r,max";"r,achieved";"lum"
"TorQuerol_E75_M_gg";0,0821509739840422;0,180702478378011;0,25605840205666;0,481088145581287;-0,167849026015958;-0,0692975216219891;0,00605840205665952;0,231088145581287;0,183947902673377;-0,0529176864895928;-0,167849026015958;-0,280113832293477;-0,719914380623149;0,254578883601627;0,379178374823312;0,671396104063831;26,1591849522574
"TorQuerol_E86_F_gg";0,0770788327188305;0,178444504876853;0,263314472156119;0,481162190248197;-0,17292116728117;-0,0715554951231466;0,0133144721561192;0,231162190248197;0,185375966319043;-0,0470147346733371;-0,17292116728117;-0,248381197982302;-0,735123441864921;0,25783010735561;0,372756718291721;0,691684669124678;30,3810108851994
"TorQuerol_E95_M_gg";0,0605494632293414;0,147034089523288;0,254582041979266;0,537834405268105;-0,189450536770659;-0,102965910476712;0,00458204197926554;0,287834405268105;0,239315341223339;-0,0621208901921519;-0,189450536770659;-0,253972318161744;-0,653814891668492;0,311484098190902;0,411036177965508;0,757802147082635;32,4997225928585
"TorQuerol_E96_M_gg";0,110739677826099;0,148801929917079;0,239430711402394;0,501027680854427;-0,139260322173901;-0,101198070082921;-0,0105692885976058;0,251027680854427;0,215693341016284;-0,0604463825392214;-0,139260322173901;-0,273233307287953;-0,556215045570017;0,263762809836458;0,473506749300575;0,557041288695602;30,7558114735002
"TorQuerol_F20_F_gg";0,0450976469443216;0,133094760133336;0,250228325976395;0,571579266945947;-0,204902353055678;-0,116905239866664;0,00022832597639523;0,321579266945947;0,268515825451708;-0,07220174539403;-0,204902353055678;-0,262678790243038;-0,635074995502546;0,345396605142133;0,421416103806623;0,819609412222714;37,5244514638758
"TorQuerol_F21_M_gg";0,0702675990481128;0,13636729503109;0,247923079590059;0,545442026330738;-0,179732400951887;-0,11363270496891;-0,00207692040994103;0,295442026330738;0,250506089587568;-0,0657479065147906;-0,179732400951887;-0,256671200841782;-0,606669468205796;0,315245656724184;0,438493080622359;0,718929603807549;32,0463994093067
"TorQuerol_F25_M_ggt_g";0,169858841420801;0,158591834569656;0,229028601721267;0,442520722288276;-0,080141158579199;-0,0914081654303442;-0,0209713982787326;0,192520722288276;0,173870224536649;-0,0505777052425326;-0,080141158579199;-0,283081342306686;-0,416666359347802;0,198019101468625;0,541579356002724;0,365632661721377;25,2391701247006
"TorQuerol_F27_M_gg";0,111227785298698;0,165180159748827;0,245409723848091;0,478182331104384;-0,138772214701302;-0,0848198402511727;-0,00459027615190882;0,228182331104384;0,191673902051075;-0,0539321101195836;-0,138772214701302;-0,274282636295464;-0,608668143162125;0,24270410957077;0,437234698050279;0,555088858805209;30,8275747557389
"TorQuerol_F32_M_gg";0,110789273471427;0,141135480509774;0,236707320637192;0,511367925381607;-0,139210726528573;-0,108864519490226;-0,0132926793628078;0,261367925381607;0,226720144039773;-0,0633174399474999;-0,139210726528573;-0,272336986938749;-0,534064817626762;0,273478972309634;0,491124102160157;0,556842906114292;29,4080581684632
"TorQuerol_F35_M_ggt_g";0,127205378365083;0,15459276832791;0,232028598887271;0,486173254419736;-0,122794621634917;-0,0954072316720895;-0,0179714011127295;0,236173254419736;0,203050749897246;-0,0624760042169947;-0,122794621634917;-0,29849375960547;-0,524091012780913;0,245380066915017;0,499574133720128;0,491178486539667;28,302575602348
"TorQuerol_F41_F_ggrnc";0,136098151759054;0,173827243273744;0,244282089649099;0,445792515318104;-0,113901848240946;-0,0761727567262564;-0,00571791035090144;0,195792515318104;0,166544036066475;-0,0463351444154359;-0,113901848240946;-0,271353238920795;-0,582598884466153;0,207020512486116;0,454383567262639;0,455607392963786;24,5233209451305
"TorQuerol_F54_M_gg";0,0897713909452892;0,173803960478655;0,258232893517659;0,478191755058396;-0,160228609054711;-0,0761960395213445;0,00823289351765925;0,228191755058396;0,186398695162867;-0,0479170657486517;-0,160228609054711;-0,25161938360789;-0,694265847668141;0,250427087009348;0,390734040079943;0,640914436218843;36,9762576414675
"TorQuerol_F61_F_ggt_g";0,132049485628541;0,166873476526117;0,237150209612716;0,463926828232626;-0,117950514371459;-0,0831265234738835;-0,0128497903872842;0,213926828232626;0,181907284516115;-0,0553310651577614;-0,117950514371459;-0,295279720720315;-0,555246615399969;0,223750107870389;0,474245723010878;0,471802057485835;30,7104278152621
"TorQuerol_F62_M_gg";0,107882852303051;0,17335714263853;0,262127551147775;0,456632453910643;-0,142117147696949;-0,0766428573614697;0,0121275511477754;0,206632453910643;0,173469992336188;-0,0373827889460335;-0,142117147696949;-0,212254050391312;-0,675274437003598;0,227346860149898;0,399928621975113;0,568468590787797;26,9950307239909
"TorQuerol_F66_F_gg";0,101939967416513;0,159085168571942;0,246416221421627;0,492558642589918;-0,148060032583487;-0,0909148314280578;-0,00358377857837322;0,242558642589918;0,204209963524326;-0,0561482977338005;-0,148060032583487;-0,268323223410617;-0,610117681959857;0,258410746273512;0,436327653325014;0,592240130333947;23,2859496834151
"TorQuerol_F71_F_gg";0,115053245506812;0,164641762540044;0,250257875189634;0,47004711676351;-0,134946754493188;-0,0853582374599556;0,000257875189633659;0,22004711676351;0,187021820640361;-0,0474373646576902;-0,134946754493188;-0,248407378140464;-0,610328664728654;0,23545294967264;0,436196021454753;0,539787017972753;31,6437580189752
"TorQuerol_F75_F_ggrnc";0,111335158234799;0,166078562638981;0,243838645138036;0,478747633988184;-0,138664841765201;-0,0839214373610194;-0,00616135486196357;0,228747633988184;0,191469920788854;-0,0555605286684532;-0,138664841765201;-0,282422424540223;-0,607713697674174;0,242849009169434;0,437834504547028;0,554659367060803;33,8950766740956
"TorQuerol_F77_F_gg";0,0841980778844236;0,162314000122256;0,252668115455007;0,500819806538314;-0,165801922115576;-0,0876859998777439;0,00266811545500647;0,250819806538314;0,20729162517217;-0,0557898679340084;-0,165801922115576;-0,262907396006766;-0,657661482970436;0,27124270424812;0,408986067210735;0,663207688462305;33,5946067054591
"TorQuerol_F79_M_gg";0,131163503780527;0,179174438219491;0,252301186879121;0,437360871120861;-0,118836496219473;-0,0708255617805088;0,00230118687912087;0,187360871120861;0,15810625477942;-0,0395742688941136;-0,118836496219473;-0,245262622939485;-0,630010519731593;0,20170727154121;0,424337804374271;0,475345984877892;29,4338411062565
"TorQuerol_F81_M_gg";0,0604519630066101;0,147274682990585;0,258459211135459;0,533814142867346;-0,18954803699339;-0,102725317009415;0,00845921113545882;0,283814142867346;0,236706110537269;-0,0580430028232548;-0,18954803699339;-0,240466557080607;-0,661015298936895;0,308751083027201;0,407220100936693;0,75819214797356;32,1009669105524
"TorQuerol_F82_M_gg";0,116017229815143;0,159728541459094;0,242466826951081;0,481787401774683;-0,133982770184857;-0,0902714585409063;-0,00753317304891927;0,231787401774683;0,197219968728869;-0,0553601993000495;-0,133982770184857;-0,273660299077155;-0,579235874242396;0,244768973602386;0,456717257869568;0,535931080739429;30,590311627523
"TorQuerol_F84_F_gg";0,112390686900403;0,170565023435841;0,252284980362559;0,464759309301196;-0,137609313099597;-0,0794349765641589;0,00228498036255935;0,214759309301196;0,180156471403152;-0,0462286515597082;-0,137609313099597;-0,251183325870028;-0,636981389045862;0,231365004841283;0,420329481395326;0,550437252398388;33,8549845732566
"Lusenac_E25_F_gg";0,07700118616904;0,135607329191931;0,249278068938086;0,538113415700943;-0,17299881383096;-0,114392670808069;-0,000721931061914125;0,288113415700943;0,246483632577906;-0,0619300407226935;-0,17299881383096;-0,246158710408821;-0,597661997028036;0,307437962294239;0,44427755816095;0,69199525532384;24,1777594128933
"Lusenac_E71_M_ggrnc";0,200991118926903;0,170440353077472;0,224531853021123;0,404036674974501;-0,0490088810730969;-0,0795596469225276;-0,0254681469788766;0,154036674974501;0,143047948609662;-0,0443403052221049;-0,0490088810730969;-0,300576594547941;-0,316260374247301;0,157577437130634;0,49515502904405;0,31823858769011;20,0329341034818
"Lusenac_E97_M_ggrnc";0,175909398899716;0,168804241161247;0,23321761506822;0,422068744870817;-0,0740906011002843;-0,0811957588387526;-0,0167823849317799;0,172068744870817;0,155092201011916;-0,043995390514716;-0,0740906011002843;-0,276410942716821;-0,43079698625755;0,1774221022665;0,54627884757763;0,32478303535501;25,8159302884052
"Tarascon_F41_F_gg";0,142077893065446;0,166109530051952;0,239605241862206;0,452207335020396;-0,107922106934554;-0,0838904699480476;-0,0103947581377941;0,202207335020396;0,175198409675746;-0,049181532778724;-0,107922106934554;-0,273675362124003;-0,535311550995757;0,211566743805752;0,490091302456802;0,431688427738218;32,6160034891629
"Tarascon_F63_F_gg";0,0778782774476997;0,137361420781271;0,240971004104795;0,543789297666234;-0,1721217225523;-0,112638579218729;-0,00902899589520543;0,293789297666234;0,248885228902715;-0,0704309149403284;-0,1721217225523;-0,275775019811038;-0,58715239796805;0,310693190011722;0,451269580336258;0,688486890209201;29,4381077863626
"Porta_F_E63_gg";0,0959324585181044;0,175927900912404;0,255431162654669;0,472708477914823;-0,154067541481896;-0,0740720990875956;0,00543116265466868;0,222708477914823;0,181740244806174;-0,048710483757029;-0,154067541481896;-0,261867829607169;-0,686120036863818;0,243185186942641;0,394608080007589;0,616270165927583;22,9966604213672
"Porta_F_E77_gg";0,0865933202342819;0,136893815359763;0,244231411550995;0,532281452854961;-0,163406679765718;-0,113106184640237;-0,00576858844900544;0,282281452854961;0,24212449061694;-0,0638914976920081;-0,163406679765718;-0,25799772350539;-0,578165860237861;0,299011931912251;0,457465894816777;0,653626719062872;24,6751491517593
"Porta_F_F58_ggrnc";0,105693534501351;0,182468973075435;0,257542886171658;0,454294606251556;-0,144306465498649;-0,0675310269245646;0,00754288617165833;0,204294606251556;0,166458525072612;-0,043019601219032;-0,144306465498649;-0,252906620686893;-0,69827508525042;0,224462653114292;0,388864511958393;0,577225861994597;29,5530506281006
"Porta_F_F70_ggrnc";0,129465058725042;0,17878922137701;0,251396503430898;0,44034921646705;-0,120534941274958;-0,07121077862299;0,00139650343089841;0,19034921646705;0,160172131273868;-0,0411343216038148;-0,120534941274958;-0,251380759396288;-0,629847754088128;0,204635813382645;0,424432557103588;0,482139765099832;31,4927618601887
"Porta_M_E67_gg";0,109540840375906;0,162450967872781;0,246316759343669;0,481691432407644;-0,140459159624094;-0,0875490321272194;-0,00368324065633068;0,231691432407644;0,195494060839871;-0,0535664787922304;-0,140459159624094;-0,267441544339319;-0,605972684617298;0,246609146213534;0,43893389878155;0,561836638496375;20,7414843879194
"Porta_M_F20_gg";0,0780828757860244;0,173945254119383;0,263295818337109;0,484676051757484;-0,171917124213976;-0,076054745880617;0,0132958183371085;0,234676051757484;0,190282975395341;-0,0466795372055052;-0,171917124213976;-0,240565747857456;-0,720223909153992;0,26065703043852;0,379044600167484;0,687668496855902;25,9253263505236
"DorresA14_M_gg";0,0996244626992545;0,146831781577565;0,242023587765539;0,511520167957642;-0,150375537300746;-0,103168218422435;-0,00797641223446077;0,261520167957642;0,223325115437537;-0,0616260438457538;-0,150375537300746;-0,269247032646579;-0,575734062349724;0,276196811501791;0,45917842831944;0,601502149202982;24,8643912968696
"DorresA25_M_gg";0,103125907475891;0,149076730691354;0,249910175904321;0,497887185928434;-0,146874092524109;-0,100923269308646;-8,98240956785796e-05;0,247887185928434;0,213601908069689;-0,0520231062429615;-0,146874092524109;-0,238900520565691;-0,588978873318587;0,264393982096717;0,450035090520332;0,587496370096438;26,9035271013396
"DorresA29_M_gg";0,0822931915502625;0,151299266909012;0,25818735709696;0,508220184443766;-0,167706808449737;-0,0987007330909876;0,00818735709695953;0,258220184443766;0,218568531621535;-0,0506093071680976;-0,167706808449737;-0,227538987028027;-0,641911235117271;0,280105477610891;0,417552334637088;0,67082723379895;23,694764390906
"DorresA70_F_gg";0,0910575949190379;0,150156392435119;0,25029788563774;0,508488127008103;-0,158942405080962;-0,0998436075648808;0,000297885637740049;0,258488127008103;0,219432477087557;-0,0558786707937277;-0,158942405080962;-0,249351138019709;-0,612021663782494;0,276650909963036;0,435143330412855;0,635769620323849;31,9200170380864
"DorresA77_M_gg";0,0838903903400801;0,128160226377139;0,23772602437945;0,550223358903331;-0,16610960965992;-0,121839773622861;-0,0122739756205501;0,300223358903331;0,258459828482461;-0,0717471327955039;-0,16610960965992;-0,270777073856712;-0,554470240571918;0,315502038701701;0,474840136202289;0,66443843863968;29,9895117647022
"DorresA8_M_gg";0,0653677736113107;0,142537502718186;0,251261755402813;0,540832968267689;-0,184632226388689;-0,107462497281814;0,00126175540281343;0,290832968267689;0,24390516436514;-0,0639390559502138;-0,184632226388689;-0,256378245015383;-0,632038423590984;0,312517185289121;0,423161751609937;0,738528905554757;25,6445194949581
"Dorres_E25_F_gg";0,0719363820785398;0,174871123434489;0,261640266863452;0,49155222762352;-0,17806361792146;-0,075128876565511;0,0116402668634515;0,24155222762352;0,19392677911107;-0,0506086284064861;-0,17806361792146;-0,255274284334213;-0,726394389466136;0,268096029349298;0,376404838448734;0,712254471685841;27,6443242332056
"Dorres_E27_F_gg";0,0553090840881516;0,1265040169924;0,247529189130129;0,57065770978932;-0,194690915911848;-0,1234959830076;-0,00247081086987144;0,32065770978932;0,271987478681331;-0,0714543241200173;-0,194690915911848;-0,256906480414479;-0,605550281268589;0,342034299060007;0,439201666726547;0,778763663647393;30,4761699327449
"Dorres_E28_F_gg";0,073249200959581;0,158190772622321;0,255329235134135;0,513230791283962;-0,176750799040419;-0,0918092273776787;0,00532923513413533;0,263230791283962;0,21741672099731;-0,0568383368379835;-0,176750799040419;-0,255703098542411;-0,666470826404585;0,285904655549987;0,404389480984195;0,707003196161676;38,8938910476235
"Dorres_E33_F_ggrnc";0,140766872057488;0,192111639181878;0,251740389635419;0,415381099125215;-0,109233127942512;-0,057888360818122;0,00174038963541901;0,165381099125215;0,136724063001986;-0,0367737807795167;-0,109233127942512;-0,262745497581669;-0,65712746032286;0,178822975583945;0,409269099384523;0,436932511770048;34,9384292554003
"Dorres_E35_F_gg";0,0997847856931593;0,172710000577938;0,257548105546514;0,469957108182389;-0,150215214306841;-0,0772899994220623;0,00754810554651363;0,219957108182389;0,182025935287268;-0,0451031234113014;-0,150215214306841;-0,242891977953421;-0,675360759539203;0,240275557366766;0,399885521708808;0,600860857227363;35,1940273942811
"Dorres_E38_M_gg";0,0613599635828767;0,148156687723724;0,255778947396884;0,534704401296515;-0,188640036417123;-0,101843312276276;0,00577894739688356;0,284704401296515;0,23671116487321;-0,0605648251382275;-0,188640036417123;-0,250485936656111;-0,657464719856591;0,308683230770818;0,409090292593367;0,754560145668493;22,3459325707791
"Dorres_E41_M_gg";0,0648808777302502;0,148152016062482;0,253138162664467;0,533828943542801;-0,18511912226975;-0,101847983937518;0,00313816266446718;0,283828943542801;0,236177919472793;-0,0621209691913541;-0,18511912226975;-0,257200500186899;-0,648620113975913;0,306444307974048;0,413847451598634;0,740476489078999;32,2737026708688
"Dorres_E43_F_ggrnc";0,107413553145414;0,180052191087875;0,253682922198184;0,458851333568527;-0,142586446854586;-0,0699478089121254;0,00368292219818419;0,208851333568527;0,170728909950776;-0,0465055928467088;-0,142586446854586;-0,2659421617962;-0,678269343284475;0,227248818887183;0,398440426667863;0,570345787418345;31,2007133355511
"Dorres_E46_M_gg";0,0801812785019728;0,150165431856197;0,250319830696861;0,519333458944969;-0,169818721498027;-0,0998345681438027;0,000319830696860843;0,269333458944969;0,226068323929362;-0,0597007530899696;-0,169818721498027;-0,258188508042569;-0,628149646150639;0,288980042866225;0,425424299978583;0,679274885992109;28,0210324595335
"Dorres_E47_M_gg";0,0773727325448933;0,136035872462546;0,250944662575102;0,535646732417458;-0,172627267455107;-0,113964127537454;0,000944662575102456;0,285646732417458;0,24471067564108;-0,0600309897484228;-0,172627267455107;-0,240563605859801;-0,600669669168316;0,305429546658319;0,442325177188112;0,690509069820427;29,082831801401
"Dorres_E48_M_gg";0,0731322929173592;0,159054089754735;0,250372845787894;0,517440771540012;-0,176867707082641;-0,0909459102452653;0,000372845787893678;0,267440771540012;0,219466125245784;-0,062136714848091;-0,176867707082641;-0,275905710167297;-0,659572258677504;0,288632183360037;0,407977504939857;0,707470828330563;29,4838729243377
"Dorres_E49_M_ggrnc";0,11583170687494;0,180084916931329;0,255440959919564;0,448642416274166;-0,13416829312506;-0,0699150830686706;0,00544095991956394;0,198642416274166;0,164457209996945;-0,0416646454615452;-0,13416829312506;-0,248125746877409;-0,669130457722886;0,21629435379017;0,403028071596171;0,536673172500238;30,4853356849663
"Dorres_E51_F_ggrncUV";0,18932205027028;0,170499377193908;0,233205758236951;0,406972814298861;-0,0606779497297199;-0,0795006228060921;-0,0167942417630495;0,156972814298861;0,144809814657317;-0,0392658782144986;-0,0606779497297199;-0,26478786862298;-0,384306269205745;0,161844076803708;0,508939650694493;0,318002491224368;30,2060629415985
"Dorres_E55_F_ggrnc";0,118318125900921;0,177166268575158;0,250829015092754;0,453686590431167;-0,131681874099079;-0,0728337314248423;0,000829015092754194;0,203686590431167;0,16933342301435;-0,0456772697767172;-0,131681874099079;-0,263476488447639;-0,644020660388174;0,219317890492904;0,41637828287568;0,526727496396316;29,4865555051232
"Dorres_E56_M_gg";0,0971468487364499;0,169623596803026;0,254497725518858;0,478731828941665;-0,15285315126355;-0,0803764031969736;0,00449772551885828;0,228731828941665;0,189289361008359;-0,049271191570644;-0,15285315126355;-0,254644940011994;-0,663339947533153;0,248238188764223;0,406007639869016;0,6114126050542;30,2776018567106
"Dorres_E58_F_ggrnc";0,0751940811682803;0,189763768122855;0,26427971582056;0,470762434888304;-0,17480591883172;-0,0602362318771445;0,0142797158205604;0,220762434888304;0,172075837994429;-0,0466572994635245;-0,17480591883172;-0,264777625353925;-0,775533813705056;0,249688019082445;0,357093199062116;0,699223675326879;28,896482833927
"Dorres_E64_M_gg";0,0713097839801882;0,145396340026557;0,249449971097801;0,533843904895454;-0,178690216019812;-0,104603659973443;-0,000550028902199446;0,283843904895454;0,237874581438867;-0,0637599254895397;-0,178690216019812;-0,261884199446841;-0,627689726706904;0,304269350895477;0,425693915527168;0,714760864079247;25,5927729633194
"Dorres_E65_F_gg";0,0717136318554134;0,18067238044398;0,272419194356555;0,475194793344052;-0,178286368144587;-0,0693276195560203;0,0224191943565548;0,225194793344052;0,18035740735462;-0,0392546034166907;-0,178286368144587;-0,21430670575656;-0,768056114738824;0,256623746647244;0,359847683978743;0,713145472578346;27,0086640785975
"Dorres_E70_M_gg";0,0704777881791665;0,15626792807505;0,247613429278654;0,525640854467129;-0,179522211820834;-0,0937320719249495;-0,00238657072134604;0,275640854467129;0,226193798614801;-0,0660020271873272;-0,179522211820834;-0,283911593761789;-0,651069125230124;0,296223102849312;0,412515949760228;0,718088847283334;31,0963175259572
"Dorres_E78_M_gg";0,0928221582124133;0,15251008048237;0,24314521853411;0,511522542771107;-0,157177841787587;-0,0974899195176299;-0,00685478146589021;0,261522542771107;0,219849335976898;-0,0628413525772587;-0,157177841787587;-0,278414276853451;-0,602222141816694;0,277466466572496;0,441325671953604;0,628711367150347;25,4856140061544
"Dorres_E79_M_gg";0,124110621096288;0,17808735429716;0,245262227957875;0,452539796648677;-0,125889378903712;-0,0719126457028402;-0,0047377720421246;0,202539796648677;0,168067110605458;-0,0495337828591422;-0,125889378903712;-0,286611461657795;-0,623025820563268;0,215750515717498;0,42845257796235;0,503557515614848;21,8898176502893
"Dorres_E89_M_ggrnc";0,182336671982123;0,179779175244084;0,237171905017393;0,4007122477564;-0,0676633280178771;-0,0702208247559161;-0,012828094982607;0,1507122477564;0,135293323740123;-0,0375288484674051;-0,0676633280178771;-0,270585670898617;-0,449084110970959;0,155855779085647;0,554877344532029;0,280883299023665;30,5748735808784
"Dorres_E94_F_gg";0,0617624703596987;0,164092965192182;0,261665323616923;0,512479240831197;-0,188237529640301;-0,085907034807818;0,0116653236169227;0,262479240831197;0,21334215217605;-0,0541790726898379;-0,188237529640301;-0,248696509699832;-0,707494425778117;0,289626679326548;0,384655865225161;0,752950118561205;40,075561440121
"Dorres_E95_M_gg";0,120050863657109;0,132869129229866;0,236199846396539;0,510880160716486;-0,129949136342891;-0,117130870770134;-0,0138001536034607;0,260880160716486;0,231483536071341;-0,0605812310503314;-0,129949136342891;-0,255967799222946;-0,497518662279462;0,272289351727035;0,523838325113136;0,519796545371565;18,3222355359136
"Dorres_E96_F_gg";0,0651317716356338;0,181802245346139;0,268214922227932;0,484851060790294;-0,184868228364366;-0,0681977546538606;0,0182149222279322;0,234851060790295;0,185578741248263;-0,0460409464119586;-0,184868228364366;-0,243183846774764;-0,76855070296284;0,265961463013682;0,359663563294235;0,739472913457465;26,9025768571117
"Dorres_E97_M_gg";0,0576096006251058;0,150578577506211;0,253857416249401;0,537954405619282;-0,192390399374894;-0,099421422493789;0,00385741624940143;0,287954405619282;0,237218279391277;-0,0639288702348716;-0,192390399374894;-0,263240026742246;-0,664343704498218;0,312047237287075;0,40548701793458;0,769561597499577;23,2525980950496
"Dorres_F24_M_gg";0,0742828511737086;0,146688973795186;0,246443604733727;0,532584570297379;-0,175717148826291;-0,103311026204814;-0,00355639526627336;0,282584570297379;0,236311826354329;-0,0658975205669607;-0,175717148826291;-0,271949716611072;-0,621551819730548;0,301765271168557;0,42933383734059;0,702868595305165;27,5543327683387
"Dorres_F33_M_gg";0,0750608036622708;0,168278687639338;0,257189161296265;0,499471347402127;-0,174939196337729;-0,0817213123606618;0,00718916129626448;0,249471347402127;0,202813255743507;-0,0542250889574178;-0,174939196337729;-0,261253894190729;-0,694714748755261;0,273271475630026;0,39052350952622;0,699756785350917;19,960286911332
"Dorres_F34_M_gg";0,101283822467622;0,159754044934076;0,244662844869276;0,494299287729027;-0,148716177532378;-0,0902459550659243;-0,00533715513072449;0,244299287729027;0,204866285180785;-0,0582400166804133;-0,148716177532378;-0,276975960767134;-0,609551281216307;0,259766425479798;0,436681519438667;0,594864710129512;26,4984438331792
"Dorres_F35_F_gg";0,0597658741645724;0,159721143503011;0,26083076790849;0,519682214423926;-0,190234125835428;-0,0902788564969886;0,01083076790849;0,269682214423926;0,220430237755507;-0,0557701560453366;-0,190234125835428;-0,247805761266567;-0,696692667248427;0,296460490883085;0,389599512680962;0,76093650334171;41,7452869902226
"Dorres_F36_F_gg";0,0618109052093273;0,156311932266118;0,256998721661369;0,524878440863185;-0,188189094790673;-0,0936880677338815;0,00699872166136932;0,274878440863185;0,22569997058548;-0,0591116272163342;-0,188189094790673;-0,256150263733229;-0,678750678330891;0,299749556451019;0,398202612091361;0,75275637916269;30,1248877250354
"Dorres_F41_M_gg";0,102251049069336;0,179182547677175;0,258520555793103;0,460045847460386;-0,147748950930664;-0,0708174523228248;0,00852055579310264;0,210045847460386;0,171992942985803;-0,0431997283869638;-0,147748950930664;-0,246080962977518;-0,694637032720538;0,230819283143192;0,390559935771576;0,590995803722656;34,9741571951865
"Dorres_F47_F_gguv";0,159301902056293;0,16415451253162;0,237284643323198;0,439258942088889;-0,0906980979437066;-0,0858454874683799;-0,0127153566768024;0,189258942088889;0,168466369598687;-0,0455532924454173;-0,0906980979437066;-0,264084541390776;-0,479291490237741;0,196677820582254;0,542122230347999;0,362792391774826;30,3377809733145
"Dorres_F54_M_ggrnc";0,105651023664459;0,190565776569105;0,260541590087915;0,443241609678521;-0,144348976335541;-0,0594342234308955;0,0105415900879154;0,193241609678521;0,154731715362677;-0,0398540252586179;-0,144348976335541;-0,25208923178213;-0,7346973843116;0,215329686846728;0,372932479871196;0,577395905342164;31,3740442976688
"Dorres_F56_M_gg";0,0622435828513658;0,175114141220442;0,268697260434445;0,493945015493747;-0,187756417148634;-0,0748858587795575;0,0186972604344447;0,243945015493747;0,195243239053763;-0,0465504784243346;-0,187756417148634;-0,234053334317492;-0,752050430328652;0,274844213361372;0,365958481653114;0,751025668594537;27,7705919475393
"Dorres_F61_F_gg";0,108890994016211;0,148750096168718;0,249650899029417;0,492708010785655;-0,141109005983789;-0,101249903831282;-0,000349100970583466;0,242708010785655;0,21063034595082;-0,0502598450042427;-0,141109005983789;-0,234236281126673;-0,57752867719448;0,258462659246835;0,457913117318196;0,564436023935156;25,7453592553763
"Dorres_F63_F_ggrnc";0,132338840989762;0,176529682916519;0,248556062484652;0,442575413609067;-0,117661159010238;-0,0734703170834814;-0,0014439375153479;0,192575413609067;0,162919072110663;-0,0431310287222722;-0,117661159010238;-0,258801820651517;-0,609486476757878;0,205540891395541;0,436722052384458;0,470644636040951;30,6141439314842
"Dorres_F68_M_gg";0,116224600021547;0,175470987154722;0,249292019115666;0,459012393708066;-0,133775399978453;-0,0745290128452785;-0,000707980884334144;0,209012393708066;0,173632941751683;-0,0480476733667481;-0,133775399978453;-0,269964393622189;-0,638712197693848;0,224394373852591;0,419349099103298;0,535101599913813;23,3723745743001
"Dorres_F75_F_gg";0,0802967775276331;0,170288809029209;0,259856525580502;0,489557887862656;-0,169703222472367;-0,0797111909707914;0,00985652558050224;0,239557887862656;0,195511583447591;-0,0495447255843423;-0,169703222472367;-0,248186140783886;-0,69948008072844;0,263588017202827;0,388307324638086;0,678812889889468;29,0570070939054
"Dorres_F76_F_gg";0,0448115034769656;0,151526634703158;0,2673567759514;0,536305085868476;-0,205188496523034;-0,0984733652968423;0,0173567759514003;0,286305085868476;0,235627717343361;-0,0541354476942988;-0,205188496523034;-0,225830853481204;-0,703741796163747;0,317101540492771;0,386353945111603;0,820753986092138;30,1748977228484
"Dorres_F78_M_gg";0,0957655856906968;0,174403883673863;0,25603990983774;0,473790620797699;-0,154234414309303;-0,0755961163261366;0,00603990983774049;0,223790620797699;0,18333618542754;-0,0481238083191895;-0,154234414309303;-0,256698429078286;-0,683039069180005;0,244369213223755;0,396100335839599;0,616937657237213;25,6145779507917
"Dorres_F79_F_gg";0,074212111031595;0,139475990072732;0,248064251675942;0,538247647219732;-0,175787888968405;-0,110524009927268;-0,0019357483240581;0,288247647219731;0,244196770973557;-0,0642035753199315;-0,175787888968405;-0,257098764650585;-0,608171786811581;0,307661411206771;0,437546370532484;0,70315155587362;31,3695074041938
"VacaMorta_E39_F_gg";0,0694758366051176;0,124610562086365;0,237163389662378;0,56875021164614;-0,180524163394882;-0,125389437913635;-0,0128366103376223;0,31875021164614;0,271978878989996;-0,077440211378048;-0,180524163394882;-0,277388283804498;-0,56815669902746;0,335497348013891;0,464615569606625;0,72209665357953;22,5317120901768
"VacaMorta_E48_F_gg";0,0794396416711499;0,142353616120242;0,248682938980482;0,529523803228126;-0,17056035832885;-0,107646383879757;-0,00131706101951795;0,279523803228126;0,237092350508051;-0,0616991471551751;-0,17056035832885;-0,254585872020293;-0,608168536231055;0,298513656743497;0,437548413459512;0,6822414333154;24,058566183479
"Cortinada_E19_M_ggrnc";0,148612477965829;0,190250063867131;0,248079498553172;0,413057959613867;-0,101387522034171;-0,0597499361328685;-0,00192050144682762;0,163057959613867;0,136441413810683;-0,037882901573527;-0,101387522034171;-0,270827834123756;-0,621383070665899;0,174157409427555;0,429435018070711;0,405550088136684;30,3130544138902
"Cortinada_E21_M_ggrnc";0,189982517856516;0,189049988985623;0,234919416790323;0,386048076367538;-0,0600174821434842;-0,0609500110143773;-0,0150805832096767;0,136048076367538;0,120636198597477;-0,0372147582844157;-0,0600174821434842;-0,299225180249893;-0,443775780059186;0,139786010777405;0,573363353225774;0,243800044057509;19,9783959047893
"Cortinada_E38_F_gbuvgrnc";0,150277983406802;0,203695681573731;0,251005235486673;0,395021099532794;-0,0997220165931975;-0,0463043184262693;0,00100523548667291;0,145021099532794;0,117162412206107;-0,03419084383935;-0,0997220165931975;-0,283939416558605;-0,685058988912136;0,157608772693066;0,395120300605256;0,39888806637279;28,3527409634825
