"";"u";"s";"m";"l";"u,r";"s,r";"m,r";"l,r";"x";"y";"z";"h,theta";"h,phi";"r,vec";"r,max";"r,achieved";"lum"
"Bazerque_F_25_gt";0,0950399013992677;0,121354121952001;0,200446433298151;0,58315954335058;-0,154960098600732;-0,128645878047999;-0,0495535667018488;0,33315954335058;0,282796910719371;-0,107346162837243;-0,154960098600732;-0,362786480297708;-0,473431093328978;0,339867508812843;0,548314553039458;0,619840394402929;22,8407739581959
"Bazerque_F_A31_gt";0,125594008120748;0,109416911367849;0,156513778365049;0,608475302146354;-0,124405991879252;-0,140583088632151;-0,0934862216349513;0,358475302146354;0,305609602315456;-0,143141272137403;-0,124405991879252;-0,438032758421132;-0,353184967709532;0,359671382837147;0,639606417700536;0,562332354528603;10,7041046576855
"Bazerque_F_A33_gt";0,0800190866993585;0,135303587362917;0,19637859685944;0,588298729078285;-0,169980913300641;-0,114696412637084;-0,0536214031405598;0,338298729078285;0,277401738290602;-0,116971414899724;-0,169980913300642;-0,399044966645338;-0,513996711446011;0,345727562101738;0,508479974881441;0,679923653202566;15,4579209887616
"Bazerque_F_A34_gt";0,115469878879948;0,138120960847125;0,193202069622767;0,55320709065016;-0,134530121120052;-0,111879039152875;-0,0567979303772332;0,30320709065016;0,254187304331025;-0,107806883049573;-0,134530121120052;-0,401128256214568;-0,453390901575476;0,307134926708952;0,570754943487471;0,538120484480208;14,1942478157426
"Bazerque_F_A99_gt";0,101892414287048;0,159656072824647;0,211223631069693;0,527227881818613;-0,148107585712952;-0,0903439271753535;-0,0387763689303074;0,277227881818613;0,225090843966744;-0,0934924892320156;-0,148107585712952;-0,39367251822836;-0,546031614858838;0,285206224557213;0,481417314285935;0,592430342851807;16,328166305939
"Bazerque_F_C46_gt";0,1346905961482;0,136353446383928;0,186703682691425;0,542252274776447;-0,1153094038518;-0,113646553616072;-0,0632963173085749;0,292252274776447;0,248561254188796;-0,107903913488636;-0,1153094038518;-0,409564868424758;-0,402327566457866;0,294486349847879;0,638469933957783;0,461237615407199;13,7610996324736
"Bazerque_M_A37_gt";0,138396412986434;0,133938215832353;0,193393795288682;0,534271575892531;-0,111603587013566;-0,116061784167647;-0,0566062047113178;0,284271575892531;0,245153114790333;-0,0994977734039278;-0,111603587013566;-0,385547626825896;-0,39917606636412;0,287150164962578;0,618528672081674;0,464247136670589;13,5195296969618
"Bazerque_M_A41_gt";0,117509374823647;0,122591841147473;0,177273561264872;0,582625222764008;-0,132490625176353;-0,127408158852527;-0,0727264387351283;0,332625222764008;0,281711762401891;-0,123980546754658;-0,132490625176353;-0,414588273017691;-0,406488224085789;0,335091717010111;0,632293259549654;0,529962500705412;10,7308682169278
"Bazerque_M_A45_gt";0,12732225558677;0,131879469733703;0,181519596098603;0,559278678580925;-0,12267774441323;-0,118120530266297;-0,0684804039013974;0,309278678580925;0,261727494536229;-0,11600756945324;-0,12267774441323;-0,417216429681817;-0,404845220396069;0,311462464096362;0,634716723856665;0,49071097765292;15,7554177669232
"Bazerque_M_A77_gt";0,1051558843338;0,137833942869891;0,194035074491036;0,562975098305273;-0,1448441156662;-0,112166057130109;-0,0559649255089643;0,312975098305273;0,260344724868489;-0,110569895705252;-0,1448441156662;-0,401621369352941;-0,473268826590554;0,31778120688021;0,548488292773578;0,579376462664799;17,199772793031
"Bazerque_M_B26_gt";0,132339260941065;0,122479767136787;0,172401144647962;0,572779827274186;-0,117660739058935;-0,127520232863213;-0,0775988553520381;0,322779827274186;0,275751344620301;-0,123905368481607;-0,117660739058935;-0,422302699134356;-0,371166332777874;0,32440005227244;0,635977611138019;0,510080931452851;16,549314520569
"Bazerque_M_C31_gt";0,119069779972927;0,122052938858254;0,196672228606042;0,562205052562778;-0,130930220027073;-0,127947061141746;-0,0533277713939581;0,312205052562778;0,269537021945892;-0,102853466389046;-0,130930220027073;-0,364538351755773;-0,426042402894116;0,316815031625775;0,604931068549844;0,523720880108293;20,1721021504471
"Bazerque_M_C48_gt";0,125443685516094;0,119206175354502;0,176266879766446;0,579083259362957;-0,124556314483906;-0,130793824645498;-0,0737331202335538;0,329083259362957;0,281616050054937;-0,12224309127837;-0,124556314483906;-0,409533881066661;-0,385424786282938;0,33130838880362;0,633264585888506;0,52317529858199;19,8741392025296
"Bazerque_M_C96_gt";0,173932746345504;0,13929813594568;0,179962451616459;0,506806666092357;-0,0760672536544961;-0,11070186405432;-0,070037548383541;0,256806666092357;0,225052093744902;-0,10117987354219;-0,0760672536544961;-0,422508122344279;-0,299032036303073;0,258209292604885;0,583118664736722;0,442807456217281;16,1255436175809
"Bazerque_M_D14_gt";0,119259043563727;0,1216307815126;0,179007062372067;0,580103112551606;-0,130740956436273;-0,1283692184874;-0,0709929376279327;0,330103112551606;0,280755818057485;-0,121523289857049;-0,130740956436273;-0,408495237282502;-0,403867080338747;0,332693458067151;0,636169160635818;0,522963825745092;12,6891503700386
"Bazerque_M_D16_gt";0,11358740162659;0,147472626150244;0,199038678392637;0,53990129383053;-0,13641259837341;-0,102527373849756;-0,0509613216073632;0,28990129383053;0,240312499064232;-0,10228178080475;-0,13641259837341;-0,402395587550938;-0,481332903515212;0,294652434040639;0,54000223871198;0,545650393493641;21,8711286792772
"Bazerque_M_D6_gt";0,158635608741038;0,154961505766712;0,194774940576183;0,491627944916067;-0,0913643912589619;-0,0950384942332883;-0,0552250594238167;0,241627944916067;0,206165247358921;-0,0908772113241128;-0,0913643912589619;-0,415175172964413;-0,385249507816559;0,243125952433575;0,63954599237647;0,380153976933153;14,8343548951848
"Bazerque_M_D9_gt";0,148814072187729;0,142128879095551;0,18710418547276;0,52195286324396;-0,101185927812271;-0,107871120904449;-0,0628958145272401;0,27195286324396;0,232593738308642;-0,102485713299049;-0,101185927812271;-0,415027130106195;-0,378868189653595;0,273572221758778;0,634025630458374;0,431484483617795;17,1112600516
"Bazerque_M_E2_gt";0,108938440174517;0,125532056747341;0,191467766552817;0,574061736525324;-0,141061559825483;-0,124467943252659;-0,0585322334471829;0,324061736525324;0,274667212487498;-0,111955601541421;-0,141061559825483;-0,387044772346428;-0,443923835094579;0,328442533775015;0,582090780403526;0,56424623930193;20,107018251856
"Bazerque_M_E21_gt";0,151288468718212;0,120848974997044;0,170097978482792;0,557764577801952;-0,0987115312817878;-0,129151025002956;-0,079902021517208;0,307764577801952;0,267555071883137;-0,119648688443327;-0,0987115312817878;-0,420516964121621;-0,324864077329829;0,30926605301034;0,59865195224595;0,516604100011823;13,0242899784478
"Bazerque_M_E26_gt";0,130719659690375;0,13705299958206;0,185975642789335;0,546251697938231;-0,119280340309625;-0,11294700041794;-0,0640243572106652;0,296251697938231;0,250582003595917;-0,110080054464744;-0,119280340309625;-0,413918189114851;-0,410995115815811;0,298557797589487;0,625748125832175;0,4771213612385;8,92078832812963
"Bazerque_M_E31_gt";0,0681702866634114;0,128431270805962;0,195476372478581;0,607922070052045;-0,181829713336589;-0,121568729194038;-0,0545236275214188;0,357922070052045;0,293626948628047;-0,122117551793681;-0,181829713336589;-0,39413218211248;-0,519408024227904;0,366321615617706;0,503660277651651;0,727318853346354;22,0085035482541
"Bazerque_M_E45_gt";0,106722443579642;0,124645255317484;0,189239129294032;0,579393171808842;-0,143277556420358;-0,125354744682516;-0,0607608707059676;0,329393171808842;0,278475089249401;-0,11510290142882;-0,143277556420358;-0,391947110009118;-0,443848861338789;0,333654778811248;0,582182560805874;0,573110225681432;17,4473659837367
"Bazerque_M_E48_gt";0,117308085682825;0,119249921240958;0,172557806872568;0,59088418620365;-0,132691914317175;-0,130750078759042;-0,0774421931274319;0,34088418620365;0,288815823592799;-0,129053526076697;-0,132691914317175;-0,42022025936844;-0,397171565648534;0,34304013857794;0,646309423492766;0,530767657268701;10,9996580359944
"Bazerque_M_E88_gt";0,139461224252816;0,116339287492442;0,163413992235984;0,580785496018759;-0,110538775747184;-0,133660712507558;-0,0865860077640165;0,330785496018759;0,284414055964938;-0,130919688826157;-0,110538775747184;-0,431397630655391;-0,339386495503989;0,332039366787209;0,621048924096588;0,534642850030233;13,1088177200689
"Bazerque_M_E89_gt";0,172264575120034;0,137341434814676;0,179233557671304;0,511160432393987;-0,0777354248799665;-0,112658565185324;-0,0707664423286963;0,261160432393987;0,228916450057003;-0,102542769912123;-0,0777354248799665;-0,421146549677027;-0,300521447734555;0,262603421625119;0,582741803060278;0,450634260741297;12,2693123037139
"Setcases_F_E69_gt";0,119765839558972;0,151481085441909;0,212396549456122;0,516356525542998;-0,130234160441028;-0,0985189145580911;-0,0376034505438785;0,266356525542998;0,223439661980279;-0,085929211308378;-0,130234160441028;-0,367138275920055;-0,498238719095926;0,272525317076635;0,523144841863588;0,520936641764112;18,0085845418508
"Setcases_M_A98_gtatrnj_t";0,118861166564298;0,147731033635053;0,19896312218078;0,534444677619869;-0,131138833435702;-0,102268966364947;-0,05103687781922;0,284444677619869;0,236812776083778;-0,100497362794479;-0,131138833435702;-0,401340936413749;-0,471427086624772;0,288751457970393;0,550469015175374;0,524555333742807;14,3761041276455
"Setcases_M_E33_gt";0,111352231474809;0,146046315764531;0,198980615316594;0,543620837444066;-0,138647768525191;-0,103953684235469;-0,0510193846834064;0,293620837444066;0,243463678211487;-0,103133617982675;-0,138647768525191;-0,400692609006614;-0,482954855489399;0,298553696147741;0,538331231947482;0,554591074100763;17,0316552250427
"Setcases_M_E82_gt";0,111752398172653;0,127745054085511;0,197261264928109;0,563241282813728;-0,138247601827347;-0,122254945914489;-0,0527387350718911;0,313241282813728;0,266685886322631;-0,10481578416825;-0,138247601827347;-0,374484100961098;-0,449521300590103;0,318151080440575;0,57532838948972;0,552990407309389;19,2199615157253
"SantaFe_F_A25_gt";0,105281462022034;0,134858783577505;0,223585073752264;0,536274680648197;-0,144718537977966;-0,115141216422495;-0,0264149262477357;0,286274680648197;0,245816030616192;-0,0791829899952859;-0,144718537977966;-0,311627527706448;-0,510771057052199;0,296038717141819;0,511404277016143;0,578874151911863;20,3196921527908
"SantaFe_M_A17_gt";0,108747138255756;0,145692703895404;0,201543358638283;0,544016799210557;-0,141252861744244;-0,104307296104596;-0,0484566413617174;0,294016799210557;0,243922696444464;-0,101336457751273;-0,141252861744244;-0,393749697617281;-0,491079074093533;0,299532519872638;0,530135312258274;0,565011446976975;15,7328453973622
"SantaFe_M_A6_gt";0,12068389653035;0,171915668617202;0,216072007640883;0,491328427211565;-0,12931610346965;-0,0780843313827984;-0,0339279923591169;0,241328427211565;0,195599568972743;-0,0817062170437708;-0,12931610346965;-0,395689887963706;-0,547770654567258;0,248309790186573;0,48004421631226;0,5172644138786;18,3488358655144
"SantaFe_M_A85_gatrnj";0,150925169699987;0,184201986461267;0,222304870777795;0,442567973060951;-0,0990748303000128;-0,0657980135387332;-0,0276951292222046;0,192567973060951;0,158216208514995;-0,0644033626933107;-0,0990748303000128;-0,386577039241393;-0,525575295329241;0,197474007813795;0,498295094767803;0,396299321200051;19,7284189707406
"Sallent_F_E84_gt";0,0975254034476356;0,135078440309018;0,211226101698543;0,556170054544803;-0,152474596552364;-0,114921559690982;-0,0387738983014566;0,306170054544803;0,257864897460641;-0,0950338402234262;-0,152474596552364;-0,353096177033722;-0,506534203454714;0,314283691469674;0,515305005843611;0,609898386209458;20,5554061575164
"Sallent_M_E44_gt";0,126817643067123;0,159953564511363;0,206731760585107;0,506497031836408;-0,123182356932877;-0,090046435488637;-0,0432682394148935;0,256497031836408;0,212213667160304;-0,0894444382053011;-0,123182356932877;-0,398887889889395;-0,491171312211866;0,261168223785025;0,530043892420683;0,49272942773151;17,7966880522055
"Sallent_M_E55_gt";0,11792249913013;0,140423962668552;0,20975878765142;0,531894750549899;-0,13207750086987;-0,109576037331448;-0,0402412123485799;0,281894750549899;0,239725919878652;-0,0893786994559017;-0,13207750086987;-0,356873018711739;-0,476554022146354;0,287926266280319;0,544994916590674;0,528310003479481;18,8234963806483
"Sallent_M_E61_gt";0,142689860734713;0,162863311386842;0,202827461335453;0,491619366542993;-0,107310139265287;-0,0871366886131584;-0,0471725386645475;0,241619366542993;0,201321146245713;-0,0879738965455078;-0,107310139265287;-0,411976326884047;-0,454350231028224;0,244509869715361;0,569633660410448;0,429240557061148;15,3085771384185
"Sallent_M_E68_gatrnj";0,148384756849591;0,174084576545099;0,216135545855022;0,461395120750288;-0,101615243150409;-0,0759154234549014;-0,0338644541449779;0,211395120750288;0,175941057756016;-0,0718450915024292;-0,101615243150409;-0,387681722496161;-0,491014038388693;0,215505523404425;0,530199792676374;0,406460972601635;16,2644075218598
"Sallent_M_E72_gatrnj";0,15348120540047;0,151989594513938;0,191962895467142;0,502566304618449;-0,0965187945995297;-0,098010405486062;-0,0580371045328575;0,252566304618449;0,214683513864918;-0,0956821923500636;-0,0965187945995297;-0,419263551662113;-0,389651247785032;0,254086541889273;0,648111138376543;0,392041621944248;12,0031722617006
"Sallent_M_E79_gt";0,145406299902463;0,167076109092869;0,209068508425092;0,478449082579577;-0,104593700097537;-0,0829238909071311;-0,0409314915749083;0,228449082579577;0,190676226183897;-0,080393860189227;-0,104593700097537;-0,399008506228983;-0,467998998614596;0,231862972654004;0,554199183215106;0,41837480039015;15,885222722721
"Rasos_F_37_gt";0,0894084283948755;0,105540951139409;0,164676158350569;0,640374462115146;-0,160591571605124;-0,144459048860591;-0,0853238416494306;0,390374462115146;0,327517299807946;-0,147277295182494;-0,160591571605124;-0,422586044341485;-0,420520002395142;0,393380015024102;0,612392062504029;0,642366286420498;12,5048580087806
"Rasos_M_43_gt";0,130623671252871;0,162303855707737;0,206870220955302;0,500202252084089;-0,119376328747129;-0,087696144292263;-0,0431297790446975;0,250202252084089;0,20691966400669;-0,0879519446354992;-0,119376328747129;-0,401916032078685;-0,488098489010645;0,254562369141532;0,533108975232361;0,477505314988514;26,3861039146626
"Rasos_M_A20_gt";0,0998677816987231;0,108440971931046;0,176177740036326;0,615513506333905;-0,150132218301277;-0,141559028068954;-0,0738222599636744;0,365513506333905;0,310517242966718;-0,131380085751951;-0,150132218301277;-0,400260886513613;-0,418917961687202;0,369081790507069;0,614594579836316;0,600528873205108;21,3437943588625
"Rasos_M_B5_gt";0,14543972169583;0,132408702392753;0,178834823376511;0,543316752534906;-0,10456027830417;-0,117591297607247;-0,0711651766234895;0,293316752534906;0,25162876351256;-0,112449709378027;-0,10456027830417;-0,420262424581882;-0,362600688241723;0,294779279402586;0,626703007366975;0,470365190428987;16,8698243143262
"Quanca_F_E100_gt";0,162827071236079;0,134631103309973;0,194803598211954;0,507738227241994;-0,0871729287639207;-0,115368896690027;-0,0551964017880458;0,257738227241994;0,228480518257704;-0,0893649095345668;-0,0871729287639207;-0,372833951650873;-0,341407702501798;0,260362350943277;0,564195286626554;0,461475586760109;18,4492412870134
"Quanca_F_E35_gt";0,134458855374416;0,147026100042026;0,194245631190027;0,524269413393531;-0,115541144625584;-0,102973899957974;-0,055754368809973;0,274269413393531;0,231013406647013;-0,0999864018348645;-0,115541144625584;-0,408472575849729;-0,430313998744936;0,276973339337799;0,599295905011463;0,462164578502336;13,0305776122158
"Quanca_F_E58_gt";0,113712721322828;0,104485672062647;0,159833880094983;0,621967726519543;-0,136287278677172;-0,145514327937353;-0,0901661199050174;0,371967726519543;0,316891746116633;-0,14382044169822;-0,136287278677172;-0,426048676740446;-0,373269217971868;0,373736431909373;0,642095588123586;0,582057311749413;13,4700254454723
"Quanca_F_E95_gt";0,128249518620351;0,121947007676735;0,167272318358461;0,582531155344453;-0,121750481379649;-0,128052992323265;-0,0827276816415394;0,332531155344453;0,282049036350152;-0,130791252519;-0,121750481379649;-0,434203184433346;-0,373251186485406;0,333887990735987;0,651855112243489;0,512211969293061;16,0194435786214
"Quanca_M_D14_gt";0,131158733081728;0,142574356150538;0,190051470650731;0,536215440117004;-0,118841266918272;-0,107425643849462;-0,059948529349269;0,286215440117004;0,241054949378477;-0,105601750298899;-0,118841266918272;-0,412898543059928;-0,424161707113568;0,288760220613559;0,60744939048012;0,47536506767309;17,0645224663857
"Quanca_M_E12_gt";0,149975020053546;0,151378035888973;0,194059724957778;0,504587219099703;-0,100024979946454;-0,0986219641110264;-0,0559402750422221;0,254587219099703;0,216295567832876;-0,0946977925397869;-0,100024979946454;-0,412676156545042;-0,400704465161114;0,256430187749694;0,640915369058229;0,400099919785816;21,9700195911593
"Quanca_M_E25_gt";0,157374020820463;0,141923157376768;0,188877390748838;0,51182543105393;-0,0926259791795367;-0,108076842623232;-0,0611226092511617;0,26182543105393;0,226517956301096;-0,0975785462239152;-0,0926259791795367;-0,406752956746005;-0,359252131360894;0,263460678714996;0,609429069910584;0,432307370492928;19,8829146022229
"Quanca_M_E94_gt";0,132231634348344;0,135650427910914;0,180648775690078;0,551469162050664;-0,117768365651656;-0,114349572089086;-0,0693512243099219;0,301469162050664;0,2546359310331;-0,115195486470474;-0,117768365651656;-0,424842078151309;-0,398802888540033;0,303280143472212;0,643806470850744;0,471073462606626;14,5221152368819
"Portalet_F_A17_gt";0,10141907061244;0,168895411160394;0,217269029839065;0,512416488388102;-0,14858092938756;-0,0811045888396061;-0,0327309701609355;0,262416488388102;0,210362838774775;-0,0872477277958898;-0,14858092938756;-0,393155820119203;-0,578074476986066;0,271920912253174;0,457529969313715;0,59432371755024;12,7537773683859
"Portalet_F_A29_gt";0,126747456753783;0,184414167529337;0,227691872862329;0,461146502854551;-0,123252543246217;-0,065585832470663;-0,0223081271376715;0,211146502854551;0,169463254218887;-0,0672376965258728;-0,123252543246217;-0,377717579030084;-0,594465358213859;0,220067925380372;0,446376033273307;0,493010172984867;17,835016991621
"Portalet_F_A35_gt";0,118689731370043;0,126188973276872;0,207498530978609;0,547622764374476;-0,131310268629956;-0,123811026723128;-0,0425014690213909;0,297622764374476;0,258074437138953;-0,091504806126958;-0,131310268629957;-0,340738046182376;-0,447158646883801;0,30367405436848;0,578161284598883;0,525241074519826;19,037644225722
"Portalet_M_A41_gt";0,128511032886762;0,118247473852559;0,187566819590611;0,565674673670068;-0,121488967113238;-0,131752526147441;-0,0624331804093885;0,315674673670067;0,273992084148797;-0,109173224100343;-0,121488967113238;-0,379172852349743;-0,390730216355862;0,31898279603594;0,605268842585558;0,527010104589764;10,0602205594846
"Portalet_M_A69_gt";0,162499929770626;0,142589134441871;0,185832580663066;0,509078355124437;-0,0875000702293741;-0,107410865558129;-0,0641674193369341;0,259078355124437;0,224427896725637;-0,0989957725233252;-0,0875000702293741;-0,415430422306843;-0,342647407586629;0,260431000643795;0,606156088796375;0,429643462232516;10,503158347623
"Portalet_M_A77_gatrnj";0,135938075587096;0,190952952738526;0,228528738457796;0,444580233216581;-0,114061924412904;-0,0590470472614741;-0,0214712615422036;0,194580233216581;0,155314355505247;-0,063100692069459;-0,114061924412904;-0,385906074585053;-0,597439868466904;0,202766784672515;0,444422592631569;0,456247697651615;16,1215684431359
"Planoles_F_Pl24_gatrnj";0,115748628422763;0,188003239533428;0,234390733058191;0,461857398985618;-0,134251371577237;-0,0619967604665715;-0,0156092669418095;0,211857398985618;0,167700738649162;-0,0640211553687865;-0,134251371577237;-0,364682584217297;-0,642152764112485;0,22415547472368;0,417417476056695;0,53700548630895;16,5679180991984
"Planoles_F_Pl4_gt";0,110272304674439;0,134553802041592;0,200144465869815;0,555029427414154;-0,139727695325561;-0,115446197958408;-0,0498555341301852;0,305029427414154;0,257487682860108;-0,102280979836833;-0,139727695325561;-0,378113308194573;-0,467102380840798;0,310298460360414;0,555184245394996;0,558910781302244;22,3580134681418
"Planoles_M_Pl16_gatrnj";0,138127444348474;0,140961360125356;0,208676865154679;0,512234330371491;-0,111872555651526;-0,109038639874644;-0,0413231348453209;0,262234330371491;0,227357333097638;-0,0833827246684505;-0,111872555651526;-0,351516011497263;-0,432761598104527;0,266757388640706;0,596118920961353;0,447490222606103;13,8002935791539
"Planoles_M_Pl22_gt";0,153348962711761;0,136011992997978;0,196506406434161;0,514132637856101;-0,0966510372882395;-0,113988007002022;-0,0534935935658394;0,264132637856101;0,231550660278633;-0,0909098260782772;-0,0966510372882395;-0,374122197771052;-0,37058396953146;0,266873992292142;0,585311558889278;0,455952028008088;23,4933684885843
"Planoles_M_Pl34_gt";0,127304578874627;0,122507966908941;0,173798438851898;0,576389015364535;-0,122695421125374;-0,127492033091059;-0,076201561148102;0,326389015364535;0,277944243158913;-0,124203343086382;-0,122695421125374;-0,42024316811402;-0,383115078234906;0,328228029126318;0,64362458807894;0,509968132364237;18,7098646286612
"Planoles_M_Pl36_gt";0,122075192257301;0,0974615726075633;0,152998760219487;0,627464474915648;-0,127924807742699;-0,152538427392437;-0,097001239780513;0,377464474915648;0,324559168212242;-0,148113601166878;-0,127924807742699;-0,428124637145744;-0,344294236887713;0,379000064587396;0,621155060836473;0,610153709569747;11,7722695021639
"Planoles_M_Pl75_gt";0,141033985274353;0,140566311046788;0,197755817275081;0,520643886403778;-0,108966014725647;-0,109433688953212;-0,0522441827249188;0,270643886403778;0,232749030574712;-0,0939386277891979;-0,108966014725647;-0,383610102161444;-0,409589114647274;0,273624138901478;0,625091188825923;0,437734755812848;19,3080649722476
"Planoles_M_Pl90_gt";0,117991906401654;0,146641241826637;0,200242896370498;0,535123955401211;-0,132008093598346;-0,103358758173363;-0,0497571036295021;0,285123955401211;0,237896105537374;-0,0994472871603835;-0,132008093598346;-0,395950704555573;-0,473174355050059;0,289673016915416;0,548589501255864;0,528032374393383;20,8318949174206
"Pinarra_F_F63_gt";0,112239503316073;0,174518980589979;0,218808443238677;0,494433072855271;-0,137760496683927;-0,0754810194100212;-0,0311915567613231;0,244433072855271;0,195906571893906;-0,0817893326449609;-0,137760496683927;-0,395493748156762;-0,575610528482992;0,253074760283068;0,459265838856031;0,551041986735707;20,7170327481208
"Pinarra_F_F66_gatrnj";0,150491710232528;0,184377389406354;0,231155255038332;0,433975645322785;-0,0995082897674718;-0,0656226105936461;-0,0188447449616676;0,183975645322785;0,152847091920967;-0,0551693636676169;-0,0995082897674718;-0,346391734609716;-0,549460276966321;0,190546036244876;0,478719000924794;0,398033159069887;22,8237773974837
"Pinarra_F_F70_gt";0,12057879939778;0,149965786232629;0,196830702995692;0,532624711373899;-0,12942120060222;-0,100034213767371;-0,0531692970043085;0,282624711373899;0,234329778029494;-0,102151859981569;-0,12942120060222;-0,411093632437783;-0,468665459971247;0,286522764426085;0,553469530287241;0,517684802408879;16,6650163678679
"Pinarra_M_A85_gt";0,127212379561661;0,144625798977263;0,193116194196332;0,535045627264743;-0,122787620438339;-0,105374201022736;-0,0568838058036676;0,285045627264743;0,239082341192338;-0,103746366764063;-0,122787620438339;-0,409414867952405;-0,440288905427064;0,288098028836822;0,586577921716258;0,491150481753355;17,1604301501773
"Pinarra_M_F81_gt";0,106943299956553;0,142424646160088;0,199033334752917;0,551598719130441;-0,143056700043447;-0,107575353839912;-0,0509666652470826;0,301598719130441;0,250566923688424;-0,104636493263461;-0,143056700043447;-0,395585258964622;-0,484888101258273;0,306916598437548;0,53635481306422;0,572226800173787;19,6624814969073
"Penyagolosa_A8_Pmuralis_f_gt";0,122377308416006;0,122756140854945;0,176390269097254;0,578476281631796;-0,127622691583994;-0,127243859145055;-0,0736097309027464;0,328476281631796;0,279070452603151;-0,123196345150134;-0,127622691583994;-0,415723118112068;-0,396234476407836;0,330673870122243;0,647756809580785;0,510490766335977;16,789376423671
"Penyagolosa_D36_Pmuralis_M_gt";0,150446554955257;0,141574989450527;0,191538477085763;0,516439978508453;-0,0995534450447428;-0,108425010549473;-0,0584615229142371;0,266439978508453;0,229556986406479;-0,0972052669775347;-0,0995534450447428;-0,400554691227171;-0,379944757770606;0,26843278927224;0,618936507158;0,433700042197891;12,8903721509242
"Penyagolosa_E22_Pmuralis_M_gt";0,179819537107814;0,15425054400679;0,191019558050759;0,474910360834637;-0,0701804628921856;-0,0957494559932103;-0,0589804419492405;0,224910360834637;0,196363233060636;-0,0873707462984689;-0,0701804628921856;-0,418641848664023;-0,315621205679315;0,22609171585562;0,590321149896801;0,382997823972841;16,0848654840997
"Penyagolosa_E23_Pmuralis_M_gt";0,114247986114862;0,141634581271682;0,193500325415788;0,550617107197669;-0,135752013885138;-0,108365418728318;-0,0564996745842122;0,300617107197669;0,250449625558315;-0,10792253933895;-0,135752013885138;-0,40687015003283;-0,461873029059404;0,304632399316846;0,561008987267401;0,543008055540552;15,0032970116274
"Penyagolosa_E28_Pmuralis_F_gt";0,125056204275765;0,135344558088154;0,178867841454222;0,560731396181859;-0,124943795724235;-0,114655441911846;-0,0711321585457783;0,310731396181859;0,260495174156375;-0,119621350114131;-0,124943795724235;-0,430484489586585;-0,41104907682643;0,312694667770122;0,625670658470059;0,49977518289694;14,1054782959377
"Penyagolosa_E29_Pmuralis_M_gtatrnj";0,13846392729022;0,113734879422846;0,172014243152601;0,575786950134332;-0,11153607270978;-0,136265120577154;-0,0779857568473985;0,325786950134332;0,282947951959878;-0,122150342934142;-0,11153607270978;-0,407536993297883;-0,34724402285056;0,327750736555601;0,601310766774737;0,545060482308615;17,5745051729862
"Penyagolosa_E50_Pmuralis_F_gtatrnj";0,119952043297108;0,14851657262491;0,196741979564668;0,534789404513314;-0,130047956702892;-0,10148342737509;-0,0532580204353316;0,284789404513314;0,236542834906614;-0,102467557135627;-0,130047956702892;-0,408785605966866;-0,467229981108481;0,288729257356434;0,555043817443562;0,52019182681157;15,8857249092867
"Penyagolosa_E51_Pmuralis_M_gtatrnj";0,146333682738856;0,148945620963665;0,190075401851359;0,51464529444612;-0,103666317261144;-0,101054379036335;-0,0599245981486406;0,26464529444612;0,223944399783607;-0,100211212524169;-0,103666317261144;-0,420758446964818;-0,39978142388994;0,266345802753662;0,642315194053616;0,414665269044576;14,0472884459127
"Penyagolosa_E52_Pmuralis_F_gtatrnj";0,129038514109847;0,153494693557307;0,195685201312604;0,521781591020242;-0,120961485890153;-0,0965053064426928;-0,0543147986873963;0,271781591020242;0,225528744434224;-0,100375887173624;-0,120961485890153;-0,418745872128363;-0,455620233681076;0,274900371699864;0,568156818008805;0,48384594356061;17,8506615650633
"Penyagolosa_E53_Pmuralis_M_gtatrnj";0,121683381592797;0,145239024549275;0,191799806805418;0,541277787052509;-0,128316618407203;-0,104760975450724;-0,058200193194582;0,291277787052509;0,242523221624054;-0,107097402418714;-0,128316618407203;-0,415843625543967;-0,450764887940408;0,294537809442532;0,573849695188817;0,513266473628811;15,2767095182574
"Penyagolosa_E68_Pmuralis_M_gt";0,140616765532376;0,151188481562033;0,192692444582167;0,515502308323423;-0,109383234467624;-0,0988115184379668;-0,0573075554178332;0,265502308323424;0,223095745451528;-0,099456654993848;-0,109383234467624;-0,419357856286609;-0,421033977556636;0,267634134302292;0,611689112149791;0,437532937870494;11,7050374817095
"Penyagolosa_E70_Pmuralis_F_gtatrnj";0,0798997929002223;0,0975054480747395;0,166873273167355;0,655721485857684;-0,170100207099778;-0,152494551925261;-0,0831267268326454;0,405721485857684;0,341836114701597;-0,148308713322552;-0,170100207099778;-0,409350401831223;-0,428241969107736;0,409611381942765;0,60201481956823;0,680400828399111;13,4160882411445
"Penyagolosa_E90_Pmuralis_M_gtatrnj";0,16569748592957;0,159483568489085;0,196535762791144;0,478283182790201;-0,0843025140704303;-0,090516431510915;-0,053464237208856;0,228283182790201;0,195224096308454;-0,0865128267071601;-0,0843025140704303;-0,417139750389816;-0,376012169483329;0,229573149220267;0,634064847089623;0,36206572604366;13,8074800556822
"Penyagolosa_E91_Pmuralis_M_gt";0,106812502494816;0,113022337836186;0,172446356440206;0,607718803228792;-0,143187497505184;-0,136977662163814;-0,0775536435597943;0,357718803228792;0,30293847944257;-0,132882486133806;-0,143187497505184;-0,413371188497145;-0,408501266664096;0,360461006060121;0,629351396491637;0,572749990020736;11,16597753033
